"","2051-01-16 12:00:00 GMT","2051-02-16 00:00:00 GMT","2051-03-16 12:00:00 GMT","2051-04-16 00:00:00 GMT","2051-05-16 12:00:00 GMT","2051-06-16 00:00:00 GMT","2051-07-16 12:00:00 GMT","2051-08-16 12:00:00 GMT","2051-09-16 00:00:00 GMT","2051-10-16 12:00:00 GMT","2051-11-16 00:00:00 GMT","2051-12-16 12:00:00 GMT","2052-01-16 12:00:00 GMT","2052-02-16 00:00:00 GMT","2052-03-16 12:00:00 GMT","2052-04-16 00:00:00 GMT","2052-05-16 12:00:00 GMT","2052-06-16 00:00:00 GMT","2052-07-16 12:00:00 GMT","2052-08-16 12:00:00 GMT","2052-09-16 00:00:00 GMT","2052-10-16 12:00:00 GMT","2052-11-16 00:00:00 GMT","2052-12-16 12:00:00 GMT","2053-01-16 12:00:00 GMT","2053-02-16 00:00:00 GMT","2053-03-16 12:00:00 GMT","2053-04-16 00:00:00 GMT","2053-05-16 12:00:00 GMT","2053-06-16 00:00:00 GMT","2053-07-16 12:00:00 GMT","2053-08-16 12:00:00 GMT","2053-09-16 00:00:00 GMT","2053-10-16 12:00:00 GMT","2053-11-16 00:00:00 GMT","2053-12-16 12:00:00 GMT","2054-01-16 12:00:00 GMT","2054-02-16 00:00:00 GMT","2054-03-16 12:00:00 GMT","2054-04-16 00:00:00 GMT","2054-05-16 12:00:00 GMT","2054-06-16 00:00:00 GMT","2054-07-16 12:00:00 GMT","2054-08-16 12:00:00 GMT","2054-09-16 00:00:00 GMT","2054-10-16 12:00:00 GMT","2054-11-16 00:00:00 GMT","2054-12-16 12:00:00 GMT","2055-01-16 12:00:00 GMT","2055-02-16 00:00:00 GMT","2055-03-16 12:00:00 GMT","2055-04-16 00:00:00 GMT","2055-05-16 12:00:00 GMT","2055-06-16 00:00:00 GMT","2055-07-16 12:00:00 GMT","2055-08-16 12:00:00 GMT","2055-09-16 00:00:00 GMT","2055-10-16 12:00:00 GMT","2055-11-16 00:00:00 GMT","2055-12-16 12:00:00 GMT"
"060371302",28.8099578127688,31.4341892398449,30.7251249706215,30.7597469889088,31.7186717002199,24.5787105747425,21.5764947906246,22.4384578454781,21.5764947906246,23.0449738659161,23.3387508489385,25.6479867180432,27.5797337981096,31.3921261932449,31.0148423025717,30.2556925339105,30.9733992361483,30.5873153181603,21.5764947906246,21.5764947906246,21.5764947906246,21.6085687741423,28.1608077231423,26.3673163886415,28.9137993133781,23.7916957005407,31.0118592329428,33.4460079051975,30.3245719040156,28.3551799843174,22.1891375665767,21.5764947906246,23.4539363026683,22.4782002334997,23.7334855359096,23.9748674770084,29.4056340407581,31.4039655129621,31.556809851326,31.4738248222998,32.2816363889183,29.5440733465492,21.5764947906246,21.6661120814796,23.5364733006816,21.5764947906246,21.6454439818768,26.688668632034,27.5025451939664,23.3475668674135,29.0431825158586,29.7168685875283,31.1034531252069,26.0034981724464,21.5764947906246,21.5764947906246,21.6612685262258,21.5764947906246,22.3800777284127,23.7006739910041
"060371602",28.5216507615684,31.3329744580353,30.500373297215,30.5434725358037,31.6887967489656,24.0939874480329,21.1482256547166,21.9588050257163,21.1482256547166,22.5921038314568,22.8964103391453,25.149549700418,27.0984470524857,31.1829466730504,30.8002701525094,30.027108109559,30.7601240001783,30.3853398442712,21.1482256547166,21.1482256547166,21.1482256547166,21.1802996382344,27.8041848648425,25.8503854159466,28.601269158136,23.3066297507571,30.8224190390646,33.3683833304191,30.0900538242797,27.9267768183083,21.7487468081696,21.1482256547166,23.0778601619399,22.0284145625184,23.1885871651337,23.5180078077186,29.1006502744255,31.2324399542209,31.3888103067953,31.2290892138545,32.0028523344563,29.2925912800807,21.1482256547166,21.2378429455716,23.1007893963529,21.1482256547166,21.2204304309012,26.1524778943157,27.0384607410912,22.7883428424414,28.6302947915944,29.3709154795794,30.8828733663757,25.5152779107096,21.1482256547166,21.1482256547166,21.2638262032637,21.1482256547166,22.0011399856027,23.2026466521251
"060371701",28.7170458012893,31.5130444490112,30.5847437454597,30.6784690429009,31.8560318147571,24.5347195600476,21.5322363059807,22.2131229776204,21.5322363059807,22.8493310613717,23.3390151641917,25.5412804475258,27.3325074974938,31.3647351463774,30.9977366135325,30.2592752260194,30.8755935489216,30.5131923377709,21.5322363059807,21.5322363059807,21.5322363059807,21.5910845234853,28.0121696622025,26.2029551187586,28.7806480990723,23.6504539108771,30.9762975368845,33.8441226986831,30.2554834830793,28.0154275042035,22.0601419943041,21.5322363059807,23.5064830625493,22.3838026230407,23.4664453215478,24.1108655928254,29.2491377999437,31.7560853243201,31.5702232186789,31.3497591797665,32.1550941749995,29.3644344654354,21.5322363059807,21.6075148302989,23.325661263839,21.5812073145022,21.6200252092702,26.4458144070987,27.2695099567663,23.0686106399509,28.7524757750318,29.5954048088941,30.939646301803,25.9011761189709,21.5322363059807,21.5322363059807,21.6750301881057,21.5322363059807,22.3442382224697,23.5628043899156
"060372005",28.3723105985967,31.1308800918095,30.5239820444096,30.551464522293,31.2734659360071,24.1432619991747,20.8942882756884,21.9183672047418,20.8942882756884,22.4312500032727,22.7825950001847,25.4198988477304,27.4218113809428,31.0777240757361,30.8500383442481,29.9910692114515,30.7798344600005,30.3107322488066,20.8942882756884,20.8942882756884,20.8942882756884,20.9327770559097,27.7512446761994,26.0756970275278,28.5715654855097,23.3468771516105,30.7302022660325,32.8750880418259,30.0910026791568,28.0783968518475,21.5488088842548,20.8942882756884,23.0532706988176,21.7472602583242,23.2405142567362,23.4924526993057,29.1139576315147,31.2218186165838,31.2978207976436,31.0652301310496,31.8399292857212,29.3216023444083,20.8942882756884,21.0018290247144,22.9131418856261,20.8942882756884,20.9391692082123,26.6320076796446,27.1283470178598,22.7366815067818,28.9194650552646,29.5751278766929,30.9643712844177,25.7392259689513,20.8942882756884,20.8942882756884,20.9405284951072,20.8942882756884,21.725729161972,23.1361861336088
"060374002",29.247605026941,31.7374983878803,30.9262678968334,30.9680294555246,32.1638774644327,25.0141591503103,22.2587013055608,22.9585484862144,22.2587013055608,23.6586977285595,23.8949066976923,25.8760745883561,27.7376562152765,31.7065283107537,31.1796462608952,30.5203158563695,31.1669640122961,30.8638983875139,22.2587013055608,22.2587013055608,22.2587013055608,22.284360492375,28.5703707700852,26.6589357497552,29.2560331412464,24.236514249471,31.2935161998532,34.0169277685691,30.5581411288745,28.6319631167873,22.8294662488985,22.2587013055608,23.854601906519,23.2091402086753,24.226456815083,24.4572822547112,29.6973104500014,31.5861124093404,31.8157989050084,31.8824195135499,32.7233434921153,29.7665443486901,22.2587013055608,22.3303951382448,24.1598047157372,22.2587013055608,22.3517187555412,26.7453295844234,27.876743370073,23.9584522280451,29.1668999764527,29.8586092983636,31.2425349659961,26.2677703759416,22.2587013055608,22.2587013055608,22.3820085573444,22.2587013055608,23.0344262948533,24.2651618483995
"060374006",29.247605026941,31.7374983878803,30.9262678968334,30.9680294555246,32.1638774644327,25.0141591503103,22.2587013055608,22.9585484862144,22.2587013055608,23.6586977285595,23.8949066976923,25.8760745883561,27.7376562152765,31.7065283107537,31.1796462608952,30.5203158563695,31.1669640122961,30.8638983875139,22.2587013055608,22.2587013055608,22.2587013055608,22.284360492375,28.5703707700852,26.6589357497552,29.2560331412464,24.236514249471,31.2935161998532,34.0169277685691,30.5581411288745,28.6319631167873,22.8294662488985,22.2587013055608,23.854601906519,23.2091402086753,24.226456815083,24.4572822547112,29.6973104500014,31.5861124093404,31.8157989050084,31.8824195135499,32.7233434921153,29.7665443486901,22.2587013055608,22.3303951382448,24.1598047157372,22.2587013055608,22.3517187555412,26.7453295844234,27.876743370073,23.9584522280451,29.1668999764527,29.8586092983636,31.2425349659961,26.2677703759416,22.2587013055608,22.2587013055608,22.3820085573444,22.2587013055608,23.0344262948533,24.2651618483995
"060375005",29.0982648639693,31.5354040216545,30.949876644028,30.9760214420139,31.7485466514742,25.0634337014521,22.0047639265325,22.9181106652399,22.0047639265325,23.4978439003755,23.7810913587316,26.1464237356685,28.0610205437336,31.6013057134394,31.2294144526339,30.4842769582621,31.1866744721183,30.7892907920494,22.0047639265325,22.0047639265325,22.0047639265325,22.0368379100503,28.5174305814421,26.8842473613364,29.2263294686201,24.2767616503244,31.201299426821,33.523632479976,30.5590899837516,28.7835831503264,22.6295283249837,22.0047639265325,23.8300124433967,22.9279859044811,24.2783839066856,24.4317271462983,29.7106178070906,31.5754910717032,31.7248093958567,31.718560430745,32.5604204433803,29.7955554130177,22.0047639265325,22.0943812173875,23.9721572050104,22.0047639265325,22.0704575328523,27.2248593697523,27.9666296468415,23.9067908923855,29.4560702401228,30.0628216954771,31.3240328840381,26.4917184341833,22.0047639265325,22.0047639265325,22.0587108491879,22.0047639265325,22.7590154712226,24.1987013298832
"060376012",28.1883156923726,30.9702729810297,30.536169726046,30.5360761068034,30.9502815661229,24.2436930951018,20.8278259850751,22.0474882401978,20.8278259850751,22.4074863238176,22.7728285416024,25.6315288344896,27.647219152052,30.9546169935047,30.8577438714509,29.8587520907297,30.7840354473863,30.2367385233371,20.8609648442576,20.8278259850751,20.8278259850751,20.8688806839778,27.6576855967266,26.2060574057209,28.4964125043138,23.5255133758891,30.6300891818813,32.6739698917143,29.9925501896909,28.1337811149079,21.5383724415472,20.8278259850751,23.1375030795394,21.5823945017087,23.4060004610439,23.5943148317125,29.0944739658987,31.1857856104056,31.1996214245648,30.8644707587332,31.5913289573224,29.256505620533,20.8278259850751,20.9761570752175,22.7648109120483,20.8278259850751,20.8478247626377,26.9244993766993,27.183841981874,22.8358896216487,29.1163865142096,29.6499974120152,30.9996078081275,25.902879322601,20.8278259850751,20.8278259850751,20.8278259850751,20.8278259850751,21.6233754091159,23.1980694113048
"060379033",27.4508098459158,30.5795781363333,30.1064681045749,30.1037257197563,30.5059163316806,23.3405735744195,19.7798420303692,21.1042643985099,19.7798420303692,21.3865891429579,21.8090151431816,24.8854308930338,26.9753578034786,30.4250738608289,30.4643468748865,29.3334516030477,30.3720256111231,29.7583846034261,19.824027175946,19.7798420303692,19.7798420303692,19.8260285666348,26.8779600612073,25.3658566607829,27.8264987516802,22.6417584849837,30.1563599173864,32.1228178330581,29.4913291036484,27.3965162262694,20.5208201612207,19.7798420303692,22.3970352829083,20.4404317047447,22.4059838486629,22.6975127983265,28.486883449421,30.8236425991058,30.770229538376,30.1988403625341,30.842278706442,28.7511832891894,19.7798420303692,19.9537188729978,21.718901105047,19.7798420303692,19.7798420303692,26.2693016571668,26.3340955819742,21.7160700528872,28.5490317277764,29.1191893059672,30.6245257437297,25.130288622505,19.7798420303692,19.7798420303692,19.7798420303692,19.7798420303692,20.6477747901234,22.1783354804346
"060390004",22.5684680525066,25.2966608310739,26.1417063071684,24.7759728223033,25.1476367851683,20.5480191060091,18.7800301243716,19.0580759598081,18.7800301243716,18.8059592425142,18.9111491814255,21.3654817745368,24.2520517005845,25.5321965774474,25.9243310695605,24.4874139974792,25.1049720382207,25.0359080633995,18.7800301243716,18.7800301243716,18.7800301243716,18.7908128126585,22.9177974203333,20.7911389252408,24.0097519051137,21.9740725257216,25.1942009250235,27.0943363876352,24.4799150492511,23.7756945269024,18.7800301243716,18.7800301243716,18.7800301243716,18.7800301243716,21.5299675980523,20.531963690274,24.2525391674938,27.0664075089936,25.7993287166827,24.7784009433815,25.680969611435,24.0491740362955,18.7800301243716,18.7800301243716,18.7800301243716,19.0450740341819,18.7800301243716,22.8152574460887,21.8106673063794,20.5102080396877,25.3155019323207,25.118942253173,25.2759740113858,22.7014215453776,18.7800301243716,18.7800301243716,18.7800301243716,18.7800301243716,18.8053928838781,18.9703098675722
"060390500",22.4197170291226,25.30561060163,26.2487036516903,24.8478148031337,25.1895255274089,20.1929049418934,18.4080413435934,18.5934052338844,18.4080413435934,18.4469350208073,18.6047199291742,21.2147266775422,24.3199437722595,25.5437807160369,26.0811224604783,24.6449342528054,25.0962078941737,25.0613420670665,18.4080413435934,18.4080413435934,18.4080413435934,18.4242153760238,22.8051306042292,20.2965666159441,24.175006140519,22.2547354411897,25.2874614794017,26.6996253396809,24.6152304544482,23.7528844345953,18.4080413435934,18.4080413435934,18.4080413435934,18.4080413435934,21.4086741843398,20.3393677214951,24.3557427952776,27.6106655333126,25.8431779458918,24.8320458549301,25.6789936175313,24.1981204580697,18.4080413435934,18.4080413435934,18.4080413435934,18.8822477444359,18.4080413435934,22.9149637464684,21.3362754460285,20.0728225905513,25.3846517021671,25.2434672176605,25.2572383802576,22.9707486586266,18.4080413435934,18.4080413435934,18.4080413435934,18.4080413435934,18.4460854828532,18.6934609583944
"060392010",22.5684680525066,25.2966608310739,26.1417063071684,24.7759728223033,25.1476367851683,20.5480191060091,18.7800301243716,19.0580759598081,18.7800301243716,18.8059592425142,18.9111491814255,21.3654817745368,24.2520517005845,25.5321965774474,25.9243310695605,24.4874139974792,25.1049720382207,25.0359080633995,18.7800301243716,18.7800301243716,18.7800301243716,18.7908128126585,22.9177974203333,20.7911389252408,24.0097519051137,21.9740725257216,25.1942009250235,27.0943363876352,24.4799150492511,23.7756945269024,18.7800301243716,18.7800301243716,18.7800301243716,18.7800301243716,21.5299675980523,20.531963690274,24.2525391674938,27.0664075089936,25.7993287166827,24.7784009433815,25.680969611435,24.0491740362955,18.7800301243716,18.7800301243716,18.7800301243716,19.0450740341819,18.7800301243716,22.8152574460887,21.8106673063794,20.5102080396877,25.3155019323207,25.118942253173,25.2759740113858,22.7014215453776,18.7800301243716,18.7800301243716,18.7800301243716,18.7800301243716,18.8053928838781,18.9703098675722
"060410001",17.2261709599952,20.8900577965738,21.7219530335163,20.4289282392455,20.9009704025826,14.2056996850898,13.4435365147343,13.5259204659748,13.4435365147343,13.4435365147343,13.4435365147343,16.984293009559,20.2172308492665,21.1239011703809,21.1481280508297,20.4255151865439,20.6179844051124,20.1926050988608,14.0247171512279,13.4435365147343,13.4435365147343,13.4435365147343,19.6558503260159,16.5973929103933,20.0534326198638,18.5274005180016,20.8697591538089,21.6849605510418,20.3145368386241,18.0251368914406,13.4435365147343,13.4435365147343,13.4435365147343,13.4435365147343,17.8246938073666,16.3234064222473,20.0877801095723,21.4751682646912,21.0044946535389,20.5900303723708,20.8595948671028,18.8012341055653,13.4435365147343,13.4435365147343,13.4435365147343,13.4435365147343,13.4435365147343,18.21009041186,19.6943590250846,19.6479094271514,21.0002234062398,20.7725505653482,20.4780303113002,16.7848255969973,13.4435365147343,13.4435365147343,13.4435365147343,13.4435365147343,13.4435365147343,13.4435365147343
"060430003",21.4071310939825,24.6919717475311,25.940958671349,24.2672267164163,24.6437251417598,19.1600748140482,17.45491618172,17.5373001329605,17.45491618172,17.493809858934,17.6515947673008,20.395459903999,23.7831237248674,24.9787797565208,25.5674974077454,24.2072753658966,24.4171557291013,24.5238744585746,17.45491618172,17.45491618172,17.45491618172,17.4710902141505,22.2318302227279,18.9368022601551,23.7637006897056,22.2000225217524,24.7954843860421,25.6186025627481,24.1333405196382,23.1099346463036,17.45491618172,17.45491618172,17.45491618172,17.45491618172,20.8425306517311,19.5259896424326,23.8280768502537,27.4625889103264,25.1924975908487,24.2449897525648,25.0578734561051,23.7202598607756,17.45491618172,17.45491618172,17.45491618172,18.2356847270705,17.45491618172,22.281901851493,20.3248466630085,19.3471569482051,24.9052983652375,24.7709746474988,24.5860126696876,22.6734245994285,17.45491618172,17.45491618172,17.45491618172,17.45491618172,17.4929603209799,17.740335796521
"060430006",21.5558821173666,24.683021976975,25.8339613268271,24.1953847355859,24.6018363995193,19.5151889781639,17.8269049624982,18.0019708588842,17.8269049624982,17.8528340806409,17.9580240195521,20.5462150009936,23.7152316531923,24.9671956179313,25.4107060168277,24.0497551105704,24.4259198731483,24.4984404549076,17.8269049624982,17.8269049624982,17.8269049624982,17.8376876507852,22.344497038832,19.4313745694517,23.5984464543003,21.9193596062842,24.702223831664,26.0133136107023,23.9980251144411,23.1327447386107,17.8269049624982,17.8269049624982,17.8269049624982,17.8269049624982,20.9638240654436,19.7185856112114,23.72487322247,26.9183308860075,25.1486483616397,24.1913448410162,25.0598494500087,23.5713134390015,17.8269049624982,17.8269049624982,17.8269049624982,18.3985110168165,17.8269049624982,22.1821955511132,20.7992385233595,19.7845423973415,24.8361485953912,24.6464496830113,24.6047483008157,22.4040974861794,17.8269049624982,17.8269049624982,17.8269049624982,17.8269049624982,17.8522677220048,18.0171847056989
"060431004",21.4071310939825,24.6919717475311,25.940958671349,24.2672267164163,24.6437251417598,19.1600748140482,17.45491618172,17.5373001329605,17.45491618172,17.493809858934,17.6515947673008,20.395459903999,23.7831237248674,24.9787797565208,25.5674974077454,24.2072753658966,24.4171557291013,24.5238744585746,17.45491618172,17.45491618172,17.45491618172,17.4710902141505,22.2318302227279,18.9368022601551,23.7637006897056,22.2000225217524,24.7954843860421,25.6186025627481,24.1333405196382,23.1099346463036,17.45491618172,17.45491618172,17.45491618172,17.45491618172,20.8425306517311,19.5259896424326,23.8280768502537,27.4625889103264,25.1924975908487,24.2449897525648,25.0578734561051,23.7202598607756,17.45491618172,17.45491618172,17.45491618172,18.2356847270705,17.45491618172,22.281901851493,20.3248466630085,19.3471569482051,24.9052983652375,24.7709746474988,24.5860126696876,22.6734245994285,17.45491618172,17.45491618172,17.45491618172,17.45491618172,17.4929603209799,17.740335796521
"060431005",21.7646730381685,25.0077409451367,26.2018285060415,24.6293627406054,24.9585140768248,19.321375713855,17.5594899818785,17.6006819574987,17.5594899818785,17.6113482181638,17.8217280959862,20.654338193776,24.1194258202385,25.2728643748684,25.9811013250296,24.5836250646772,24.7479176675904,24.8180422664875,17.5594899818785,17.5594899818785,17.5594899818785,17.5810553584524,22.4058135973744,19.122112128753,24.1346076505177,22.5080418969392,25.1347334871001,25.7644029032603,24.5096008922402,23.4085994481424,17.5594899818785,17.5594899818785,17.5594899818785,17.5594899818785,21.0043090043228,19.740082713185,24.1951134505494,28.0808852461384,25.5616869975793,24.592162715296,25.3664575429145,24.1081365811968,17.5594899818785,17.5594899818785,17.5594899818785,18.3961399460072,17.5594899818785,22.6981390993604,20.3561691941675,19.2726043202418,25.2141248035487,25.1317458970671,24.9028898938444,23.0914137422766,17.5594899818785,17.5594899818785,17.5594899818785,17.5594899818785,17.6102155008916,17.9400494682798
"060450008",15.812749469738,20.5039461796963,22.2943974538147,20.1428730241587,20.5489359680083,12.2924080725126,12.2924080725126,12.2924080725126,12.2924080725126,12.2924080725126,12.2924080725126,16.1081899857106,20.0014459288942,21.6156183028574,21.5754631025377,20.2698697911839,20.0543342923443,19.373982377688,12.9898248363049,12.2924080725126,12.2924080725126,12.2924080725126,19.2673694346351,15.2471506884326,19.8778040710331,19.6580780990902,20.5915297067415,20.5948997071537,20.1386550797882,16.4454031833754,12.2924080725126,12.2924080725126,12.2924080725126,12.2924080725126,17.0092514236508,15.5102930519018,19.7495141836214,21.9571829838642,20.5177966202937,20.3047442193456,20.3076534555479,17.6630471941309,12.2924080725126,12.2924080725126,12.2924080725126,12.2924080725126,12.2924080725126,17.2246117914147,19.6417918586039,19.9715889690959,21.7000052474736,20.5561074307724,19.8836705903322,15.8861131740362,12.2924080725126,12.2924080725126,12.2924080725126,12.2924080725126,13.2015548435423,12.2924080725126
"060470003",21.3470911965647,24.3583030088133,25.4660941476127,23.7614067305664,24.2451587222137,19.7090022424729,18.094319943118,18.4032597602697,18.094319943118,18.094319943118,18.094319943118,20.4380918082112,23.3110374861462,24.6615268609941,24.8403107086258,23.5158851564636,24.1039220787062,24.1788386433276,18.094319943118,18.094319943118,18.094319943118,18.094319943118,22.2831804802896,19.7406370101504,23.0622852580829,21.3306773156292,24.2697141762279,26.2622243181444,23.486449336642,22.856890029079,18.094319943118,18.094319943118,18.094319943118,18.094319943118,20.9233391265644,19.6970885092378,23.2546329943906,25.7557765258765,24.7356097257001,23.7905269667365,24.7532413571029,23.0344902968062,18.094319943118,18.094319943118,18.094319943118,18.4008820876259,18.094319943118,21.666252002866,21.2423078525514,20.2964804744413,24.4581723872337,24.1611534689556,24.306606707787,21.7167812300822,18.094319943118,18.094319943118,18.094319943118,18.094319943118,18.094319943118,18.094319943118
"060530002",20.9201972669102,22.763304693703,23.6582445277049,22.2552374548392,22.6821158195254,18.2764025402909,16.1274951848937,16.478450185846,16.1274951848937,16.2804371753087,16.2718328075611,19.8355476355998,21.7574943671941,23.0386294575972,23.0349252467999,21.9075730219593,22.5791461950547,22.3211615601604,16.1827266168646,16.1274951848937,16.1274951848937,16.1274951848937,21.2667116853754,19.9812974544232,21.5814592162336,18.2047425926874,22.5901586643151,24.9077889808235,21.8172228730092,21.520242283068,16.23679386575,16.1274951848937,16.2779473550278,16.1274951848937,20.4783247780354,19.0671370026132,21.8430403647777,23.3914956620801,22.9898354457809,22.397712408487,22.9566105691697,21.5401935101448,16.1274951848937,16.1835301146404,16.155981356803,16.1274951848937,16.1274951848937,20.8562544769599,21.1626529655507,20.5065943847111,22.6549919957953,22.2615785268102,22.5435450414869,19.9173068457515,16.1274951848937,16.1274951848937,16.1274951848937,16.1274951848937,16.1588619361671,16.4170879061905
"060530008",22.7682460826257,24.8746324270221,25.5926920866561,24.3897767272345,24.76633122771,20.5882218516363,18.4918661896004,19.0702002646442,18.4918661896004,18.7977501704303,18.7805414349353,21.7009127341335,23.6932700348987,25.1154346857987,25.1064709383134,23.8252814543313,24.7421000083659,24.4809836467202,18.6023290535422,18.4918661896004,18.4918661896004,18.4918661896004,23.0827595469194,21.7901623875067,23.4968621672961,20.7514614934769,24.684624771797,27.4542278017589,23.8048158054846,23.4666395368052,18.7104635513129,18.4918661896004,18.7927705298686,18.4918661896004,22.139864709304,21.0143321084956,23.8535343681765,25.4741900616666,25.1400652732405,24.5163486744106,25.139759055282,23.4443100323295,18.4918661896004,18.6039360490938,18.5488385334189,18.4918661896004,18.4918661896004,22.5799465297248,22.9718605056739,22.0318554517958,24.6565947135682,24.2686317386894,24.7556955162368,21.9436863390699,18.4918661896004,18.4918661896004,18.4918661896004,18.4918661896004,18.5545996921471,19.0710516321939
"060531003",20.0114423599119,21.8862526468206,22.8809518713824,21.3267829352553,21.7959171817756,17.329511555052,15.2729301587025,15.4788900368037,15.2729301587025,15.2729301587025,15.2729301587025,18.9093756926913,20.9720440806464,22.1803109697141,22.2178241855927,21.1223444335259,21.6638443423249,21.4627585530917,15.2729301587025,15.2729301587025,15.2729301587025,15.2729301587025,20.4237544061055,19.0089950483682,20.7539232490926,17.2944141328033,21.7145493319059,23.7847492842278,21.0121183207962,20.6955578259137,15.2729301587025,15.2729301587025,15.2729301587025,15.2729301587025,19.5804127931686,18.0886632371792,20.9610470979605,22.6216732300277,22.1386583218704,21.4500781215743,22.0880047789064,20.7435838182859,15.2729301587025,15.2729301587025,15.2729301587025,15.2729301587025,15.2729301587025,20.0373485595225,20.1821000568972,19.5644226888152,21.877428262634,21.5057026646985,21.6589482386285,19.0689781915324,15.2729301587025,15.2729301587025,15.2729301587025,15.2729301587025,15.2729301587025,15.2729301587025
"060550003",17.3281410629049,21.4870941105013,22.3081895106916,21.0252056902927,21.4990681158454,14.5524274968777,14.060052310474,14.1630322495246,14.060052310474,14.060052310474,14.060052310474,17.2280810786997,20.8015105112091,21.7127027859742,21.7700618527199,21.0244501934026,21.2050741128278,20.8176581367087,14.7109746233468,14.060052310474,14.060052310474,14.060052310474,20.1107433560514,16.6049103010579,20.6268622032603,19.7771618001535,21.4988115208148,22.184692752224,20.9385411723799,18.3388611233218,14.060052310474,14.060052310474,14.060052310474,14.060052310474,18.0200458261019,16.6076305001479,20.6448353828364,22.2007252821767,21.6216147807439,21.1656947677207,21.4818506785785,19.2256846652015,14.060052310474,14.060052310474,14.060052310474,14.1213647393756,14.060052310474,18.4794616271681,19.9970294940625,19.909295479691,21.6314346656225,21.4408743972357,21.104811514793,17.2523370444009,14.060052310474,14.060052310474,14.060052310474,14.060052310474,14.060052310474,14.060052310474
"060570005",18.9517106119147,23.1670063562891,25.743366335193,22.7386993925312,23.2185088855071,16.7412449226421,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,18.7639538164577,22.4521787561689,24.3092428887961,24.5244753798788,22.9105017349376,22.63368422407,22.8210192128172,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,21.2893671480844,16.6700496916203,22.5268616228446,22.1099741252937,23.4155643403244,23.5495214365556,22.736471169613,20.9515964476249,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,19.8968611250627,18.0833845917493,22.3426464901783,26.197293682778,23.3662834470236,22.7640674084382,23.3997867972399,21.7401091641913,15.7095693715626,15.7095693715626,15.7095693715626,16.6292558050864,15.7095693715626,20.2796960960492,19.6792869652514,19.6686643824914,24.4416136052666,23.3592480598768,22.8096851339155,21.0974972053973,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,16.4368867883863,15.7095693715626
"060570007",18.9517106119147,23.1670063562891,25.743366335193,22.7386993925312,23.2185088855071,16.7412449226421,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,18.7639538164577,22.4521787561689,24.3092428887961,24.5244753798788,22.9105017349376,22.63368422407,22.8210192128172,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,21.2893671480844,16.6700496916203,22.5268616228446,22.1099741252937,23.4155643403244,23.5495214365556,22.736471169613,20.9515964476249,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,19.8968611250627,18.0833845917493,22.3426464901783,26.197293682778,23.3662834470236,22.7640674084382,23.3997867972399,21.7401091641913,15.7095693715626,15.7095693715626,15.7095693715626,16.6292558050864,15.7095693715626,20.2796960960492,19.6792869652514,19.6686643824914,24.4416136052666,23.3592480598768,22.8096851339155,21.0974972053973,15.7095693715626,15.7095693715626,15.7095693715626,15.7095693715626,16.4368867883863,15.7095693715626
"060571001",23.8297568895553,27.5631992418277,29.4806553932368,27.2055157732711,27.5742464652949,21.8364036408489,20.9422848299133,20.9422848299133,20.9422848299133,20.9422848299133,20.9422848299133,23.4986463184918,26.9165026232673,28.0582433653621,28.3868329936832,27.3697139099383,27.1796079937002,27.6585873335151,20.9422848299133,20.9422848299133,20.9422848299133,20.9422848299133,25.6126280435922,21.3774785075357,27.0292180197798,26.5368400079104,27.8504641566742,27.9115805633547,27.158112276369,25.9090674150326,20.9422848299133,20.9422848299133,20.9422848299133,20.9422848299133,24.6334535756883,22.9787337570324,26.8720785120865,30.0252012978333,27.7973049572231,27.2048245301918,27.9063385725327,26.6868259206533,20.9422848299133,20.9422848299133,20.9422848299133,22.0933612205794,20.9422848299133,25.0115197922234,23.5485864484574,23.4132835271162,28.1551936114899,27.772204346471,27.3446065856581,26.2069876579374,20.9422848299133,20.9422848299133,20.9422848299133,20.9422848299133,20.9422848299133,20.9422848299133
"060590007",28.9592979757405,31.6362836060707,30.7015162234268,30.7517550024195,32.1340025131784,24.5294360236007,21.8304321696528,22.4788956664526,21.8304321696528,23.2058276941002,23.4525661878991,25.3776375707309,27.2563694696525,31.4973487905592,30.965074110833,30.2917314320179,30.9536887763261,30.6619229136248,21.8304321696528,21.8304321696528,21.8304321696528,21.856091356467,28.2137479117855,26.1420047770603,28.9435029860044,23.7514482996873,31.104076005975,33.9393031937906,30.3236230491386,28.2035599507782,22.3890754904915,21.8304321696528,23.4785257657906,22.7593545376939,23.6815584443071,24.0004225854213,29.3923266836689,31.4145868505992,31.6477993604777,31.6376839051046,32.4445594376533,29.5150622822216,21.8304321696528,21.9021260023368,23.7241208114085,21.8304321696528,21.9267052045657,26.2091388467051,27.4126589171979,23.3992282030731,28.7540122521885,29.5126561904147,31.0219552071649,25.7795501142047,21.8304321696528,21.8304321696528,21.9845662343823,21.8304321696528,22.6554885520434,23.7671345095205
